  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
14:49:54   6.3   0.0   0.2  93.4   0.1    3   2464   2240    0    0    0 168.24   84.12   0.00  84.12  76.65  3.32 GHz
14:49:55   6.1   0.0   0.1  93.7   0.1    3   2450   2250    0    0    0 167.59   83.80   0.00  83.80  76.38  3.17 GHz
14:49:55   6.3   0.0   0.2  93.2   0.2    3   2556   2172    0    0    0 161.33   80.66   0.00  80.66  73.25  3.14 GHz
14:49:56   6.2   0.0   0.3  93.4   0.1    4   2526   2280    0    0    0 167.89   83.94   0.00  83.94  76.49  3.06 GHz
14:49:56   6.1   0.0   0.3  93.5   0.1    3   2468   2176    0    0    0 166.87   83.44   0.00  83.44  76.09  3.28 GHz
14:49:57   6.2   0.0   0.1  93.4   0.3    4   2482   2248    0    0    0 168.53   84.26   0.00  84.26  76.80  3.14 GHz
14:49:57   6.1   0.0   0.2  93.6   0.1    3   2494   2238    0    0    0 168.09   84.05   0.00  84.05  76.64  3.23 GHz
14:49:58   6.1   0.0   0.3  93.3   0.3    3   2416   2226    0    0    0 163.94   81.97   0.00  81.97  74.57  3.11 GHz
14:49:58   6.2   0.0   0.2  93.5   0.1    3   2532   2282    0    0    0 170.84   85.42   0.00  85.42  77.94  3.22 GHz
14:49:59   6.1   0.0   0.3  93.5   0.1    3   2936   2576    1    0    0 170.22   85.11   0.00  85.11  77.77  3.09 GHz
14:49:59   6.3   0.0   0.2  93.3   0.3    3   3570   3074    0    0    0 169.56   84.78   0.00  84.78  77.36  3.16 GHz
14:50:00   6.1   0.0   0.3  93.5   0.1    3   3620   3054    0    0    0 169.47   84.74   0.00  84.74  77.45  3.10 GHz
14:50:00   6.1   0.0   0.3  93.4   0.2    3   3516   3024    0    0    0 169.54   84.77   0.00  84.77  77.53  3.21 GHz
14:50:01   6.1   0.0   0.3  93.4   0.1    3   3434   2982    0    0    0 170.20   85.02   0.00  85.18  77.51  3.16 GHz
14:50:01   6.2   0.0   0.1  93.5   0.2    3   3542   3014    0    0    0 165.62   82.89   0.00  82.73  75.27  3.28 GHz
14:50:02   6.1   0.0   0.2  93.5   0.2    3   3436   2958    0    0    0 170.56   85.28   0.00  85.28  77.78  3.11 GHz
14:50:02   6.1   0.0   0.2  93.5   0.1    3   3478   3528    0    0    0 170.23   85.12   0.00  85.12  77.56  3.15 GHz
14:50:03   6.2   0.0   0.3  93.2   0.4    3   3524   3018    0    0    0 169.11   84.55   0.00  84.55  77.10  3.02 GHz
14:50:03   6.3   0.0   0.1  93.4   0.2    3   3292   2804    0    0    0 171.22   85.61   0.00  85.61  78.10  3.03 GHz
14:50:04   6.1   0.0   0.2  93.5   0.1    3   3194   2806    0    0    0 171.35   85.67   0.00  85.67  78.26  3.17 GHz
14:50:04   6.3   0.0   0.2  93.4   0.1    3   3112   2832    0    0    0 171.18   85.59   0.00  85.59  78.01  3.17 GHz
14:50:05   6.1   0.0   0.1  93.5   0.2    3   3178   2840    0    0    0 170.96   85.48   0.00  85.48  77.98  3.13 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
14:50:05   6.2   0.0   0.3  93.4   0.1    3   3256   2934    0    0    0 165.09   82.54   0.00  82.54  75.16  2.96 GHz
14:50:06   6.2   0.0   0.2  93.4   0.2    3   3098   2914    0    0    0 168.65   84.32   0.00  84.32  76.84  3.07 GHz
14:50:06   6.3   0.0   0.2  93.4   0.1    3   3142   2896    0    0    0 171.07   85.53   0.00  85.53  78.00  3.22 GHz
14:50:07   6.1   0.0   0.2  93.5   0.2    3   3108   2824    0    0    0 171.07   85.53   0.00  85.53  78.00  2.98 GHz
14:50:07   6.3   0.0   0.1  93.5   0.1    3   3162   2904    0    0    0 171.51   85.76   0.00  85.76  78.08  3.05 GHz
14:50:08   6.2   0.0   0.1  93.3   0.4    3   3176   2854    0    0    0 171.00   85.50   0.00  85.50  78.02  3.10 GHz
14:50:08   6.1   0.0   0.3  93.5   0.1    4   3208   2888    0    0    0 171.76   85.88   0.00  85.88  78.38  3.06 GHz
14:50:09   6.2   0.0   0.3  93.4   0.2    4   3148   2992    0    0    0 170.88   85.44   0.00  85.44  77.95  3.14 GHz
14:50:09   6.2   0.0   0.3  93.4   0.1    3   3200   3298    0    0    0 166.31   83.16   0.00  83.16  75.62  3.15 GHz
14:50:10   6.2   0.0   0.3  93.4   0.1    3   3140   3342    0    0    0 171.23   85.62   0.00  85.62  77.96  3.08 GHz
14:50:10   6.3   0.0   0.1  93.3   0.3    3   3150   3302    0    0    0 171.30   85.65   0.00  85.65  78.17  3.06 GHz
14:50:11   6.2   0.0   0.3  93.4   0.1    3   3180   3654    0    0    0 169.58   84.79   0.00  84.79  77.23  3.13 GHz
14:50:11   6.2   0.0   0.2  93.4   0.2    3   3206   2852    0    0    0 169.51   84.76   0.00  84.76  77.28  3.00 GHz
14:50:12   6.2   0.0   0.2  93.5   0.1    3   3232   3622    0    0    0 172.11   86.06   0.00  86.06  78.52  3.10 GHz
14:50:12   6.3   0.0   0.2  93.4   0.2    3   3136   2766    0    0    0 169.68   84.84   0.00  84.84  77.46  3.03 GHz
14:50:13   6.2   0.0   1.0  89.6   3.2    4   3494  11376    0    0    0 168.71   84.35   0.00  84.35  75.97  2.98 GHz
14:50:13   6.3   0.0   1.1  89.7   2.9    3   3672  12140    0    0    0 180.51   90.25   0.00  90.25  81.68  3.21 GHz
14:50:14   6.2   0.0   0.9  91.1   1.8    3   3260   9634    0    0    0 178.17   89.08   0.00  89.08  80.70  3.02 GHz
14:50:14   6.3   0.0   0.1  93.6   0.1    4   3168   2916    0    0    0 171.06   85.53   0.00  85.53  78.09  3.08 GHz
14:50:15   6.2   0.0   0.2  93.6   0.0    3   3136   2884    0    0    0 170.55   85.28   0.00  85.28  77.97  2.98 GHz
14:50:15   6.3   0.0   0.1  93.5   0.1    3   3186   2822    0    0    0 170.86   85.43   0.00  85.43  78.02  3.07 GHz
14:50:16   6.3   0.0   0.1  93.5   0.1    3   3180   2872    0    0    0 171.42   85.71   0.00  85.71  78.21  2.99 GHz
14:50:16   6.3   0.0   0.0  93.6   0.1    3   3104   2852    0    0    0 171.18   85.59   0.00  85.59  78.21  3.05 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
14:50:17   6.2   0.0   0.3  93.3   0.3    3   3136   2844    0    0    0 170.93   85.46   0.00  85.46  77.99  3.05 GHz
14:50:17   6.1   0.0   0.3  93.5   0.1    3   3112   2812    0    0    0 171.81   85.91   0.00  85.91  78.31  2.98 GHz
14:50:18   6.2   0.0   0.2  93.4   0.3    3   3186   2888    2    0    2 170.81   85.41   0.00  85.41  77.85  2.96 GHz
14:50:18   6.3   0.0   0.1  93.4   0.2    3   3234   2876    0    0    0 171.61   85.81   0.00  85.81  78.22  3.01 GHz
14:50:19   6.3   0.0   0.1  93.5   0.1    3   3114   2822    0    0    0 171.36   85.68   0.00  85.68  78.18  3.07 GHz
14:50:19   6.6   0.0   0.2  92.9   0.3    3   4194   3372    3    2    1 173.71   86.85   0.00  86.85  79.07  3.09 GHz
14:50:20   6.3   0.0   0.2  93.4   0.1    3   3178   2874    0    0    0 171.01   85.50   0.00  85.50  78.02  3.05 GHz
14:50:20   6.2   0.0   0.3  93.4   0.2    3   3234   2904    0    0    0 171.64   85.82   0.00  85.82  78.40  3.11 GHz
14:50:21   6.1   0.0   0.2  93.5   0.1    3   3724   2960    0    0    0 168.46   84.23   0.00  84.23  76.73  3.00 GHz
14:50:21   6.1   0.0   0.3  93.4   0.1    3   3178   2904    0    0    0 171.48   85.74   0.00  85.74  78.34  3.04 GHz
14:50:22   6.3   0.0   0.1  93.4   0.3    3   3130   2910    0    0    0 171.22   85.61   0.00  85.61  78.19  3.06 GHz
14:50:22   6.2   0.0   0.2  93.5   0.1    3   3134   2912    0    0    0 171.92   85.96   0.00  85.96  78.49  3.06 GHz
14:50:23   6.3   0.0   0.1  93.4   0.1    3   3128   2894    0    0    0 171.14   85.57   0.00  85.57  78.08  3.00 GHz
14:50:23   6.2   0.0   0.3  93.3   0.3    3   3226   2946    0    0    0 171.03   85.52   0.00  85.52  78.07  3.05 GHz
14:50:24   6.2   0.0   0.3  93.4   0.1    3   3188   2974    0    0    0 171.28   85.64   0.00  85.64  78.31  3.06 GHz
14:50:24   6.2   0.0   0.2  93.4   0.3    3   3288   2852    0    0    0 171.93   85.89   0.00  86.04  78.44  3.02 GHz
14:50:25   6.2   0.0   0.1  93.5   0.2    3   3222   2852    0    0    0 169.11   84.63   0.00  84.47  76.87  3.02 GHz
14:50:25   6.1   0.0   0.3  93.4   0.2    3   3230   2818    0    0    0 171.52   85.76   0.00  85.76  78.33  3.07 GHz
14:50:26   6.0   0.0   0.4  93.4   0.2    3   3128   2826    0    0    0 170.13   85.07   0.00  85.07  77.75  2.93 GHz
14:50:26   6.3   0.0   0.1  93.6   0.1    4   3108   2770    0    0    0 170.51   85.17   0.00  85.34  78.06  3.13 GHz
14:50:27   6.4   0.0   0.2  93.2   0.1    3   3122   2794    0    0    0 171.67   85.92   0.00  85.75  78.29  3.18 GHz
14:50:27   6.5   0.0   0.2  93.1   0.3    3   3208   2804    0    0    0 171.44   85.72   0.00  85.72  78.35  3.19 GHz
14:50:28   6.4   0.0   0.3  93.2   0.1    3   3262   3074    0    0    0 165.06   82.53   0.00  82.53  75.12  3.23 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
14:50:28   6.5   0.0   0.1  93.2   0.1    3   3192   2996    0    0    0 169.07   84.54   0.00  84.54  77.19  3.10 GHz
14:50:29   6.6   0.0   0.1  93.0   0.2    3   2682   2588    1    0    2 171.76   85.88   0.00  85.88  78.50  3.07 GHz
14:50:29   6.4   0.0   0.1  93.3   0.3    3   2292   2156    0    0    0 171.64   85.82   0.00  85.82  78.27  2.82 GHz
14:50:30   6.1   0.0   0.3  93.4   0.3    3   2114   2230    0    0    0 170.71   85.36   0.00  85.36  77.91  3.16 GHz
14:50:30   6.1   0.0   0.2  93.6   0.1    3   2078   2174    0    0    0 170.33   85.17   0.00  85.17  77.88  3.11 GHz
14:50:31   6.4   0.0   0.0  93.3   0.3    3   2104   2104    0    0    0 168.83   84.42   0.00  84.42  77.05  3.06 GHz
14:50:31   6.1   0.0   0.1  93.5   0.2    3   2096   2148    0    0    0 170.23   85.11   0.00  85.11  77.77  3.09 GHz
14:50:32   6.1   0.0   0.3  93.4   0.2    3   2510   2880    0    0   29 170.26   85.13   0.00  85.13  77.85  3.10 GHz
14:50:32   6.1   0.0   0.3  93.3   0.3    3   2172   2080    0    0    0 170.19   85.09   0.00  85.09  77.74  3.11 GHz
14:50:33   4.6   0.0   0.3  95.1   0.1    2   2112   2142    0    0    1 147.16   73.58   0.00  73.58  66.24  3.13 GHz
14:50:33   3.1   0.0   0.2  96.6   0.1    2   2228   2096    0    0    0 122.57   61.29   0.00  61.29  53.86  3.08 GHz
14:50:34   2.1   0.0   0.7  95.4   1.8    1  49632  23652    0    0    0 110.94   55.47   0.00  55.47  47.37  2.92 GHz
14:50:34   1.9   0.0   0.8  93.7   3.7    2  55084  26552    0    0    0  96.19   48.09   0.00  48.09  39.93  2.95 GHz
14:50:35   2.6   0.0   0.5  94.7   2.2    2   8542   4758    0    0    0 117.55   58.77   0.00  58.77  50.96  2.97 GHz
14:50:35   2.6   0.0   0.5  96.7   0.2    2   6104   3816    0    0    0 117.91   58.96   0.00  58.96  51.18  2.91 GHz
14:50:36   2.6   0.0   0.3  96.9   0.1    2   6658   4128    0    0    0 118.95   59.48   0.00  59.48  51.68  2.93 GHz
14:50:36   2.5   0.0   0.6  96.7   0.2    2   4830   3136    0    0    0 114.90   57.45   0.00  57.45  49.63  3.07 GHz
14:50:37   2.6   0.0   0.5  96.7   0.1    2   9120   4954    0    0    0 117.11   58.56   0.00  58.56  50.74  2.99 GHz
14:50:37   3.2   0.0   1.2  94.7   0.9    3  12502   8046    1    0    0 121.95   60.98   0.00  60.98  53.13  3.14 GHz
14:50:38   6.2   0.0   0.1  93.7   0.1    3   2444   2288    0    0    0 171.20   85.60   0.00  85.60  78.24  3.15 GHz
14:50:38   6.3   0.0   0.1  93.6   0.1    4   2470   2264    0    0    0 170.68   85.34   0.00  85.34  78.03  3.16 GHz
14:50:39   6.3   0.0   0.2  93.6   0.0    3   2566   2394    1    0    1 171.03   85.52   0.00  85.52  78.20  3.14 GHz
14:50:39   6.1   0.0   0.2  93.6   0.1    3   2554   2300    0    0    0 170.41   85.20   0.00  85.20  77.87  3.18 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
14:50:40   6.3   0.0   0.1  93.6   0.0    3   2544   2308    0    0    0 170.84   85.42   0.00  85.42  78.07  3.14 GHz
14:50:40   6.2   0.0   0.1  93.5   0.2    3   2552   2260    0    0    3 171.09   85.55   0.00  85.55  78.28  3.21 GHz
14:50:41   6.3   0.0   0.1  93.5   0.2    3   2480   2310    0    0    0 171.43   85.71   0.00  85.71  78.34  3.07 GHz
14:50:41   6.2   0.0   0.2  93.6   0.1    3   2440   2266    0    0    0 171.34   85.67   0.00  85.67  78.32  3.18 GHz
14:50:42   6.2   0.0   0.1  93.5   0.2    3   2430   2266    0    0    0 170.68   85.34   0.00  85.34  78.03  3.10 GHz
14:50:42   6.1   0.0   0.3  93.4   0.2    3   2518   2296    0    0    0 171.19   85.60   0.00  85.60  78.12  3.18 GHz
14:50:43   6.2   0.0   0.1  93.5   0.1    3   2444   2282    0    0    0 171.01   85.51   0.00  85.51  78.27  3.06 GHz
14:50:43   6.2   0.0   0.1  93.4   0.3    3   2538   2278    0    0    0 171.41   85.70   0.00  85.70  78.37  3.16 GHz
14:50:44   6.2   0.0   0.2  93.5   0.1    3   2554   2310    0    0    0 171.37   85.69   0.00  85.69  78.32  3.12 GHz
14:50:44   6.1   0.0   0.3  93.6   0.1    3   2380   2212    0    0    0 171.63   85.82   0.00  85.82  78.53  3.17 GHz
14:50:45   6.1   0.0   0.4  93.2   0.3    3   2526   3018    0    0    0 174.58   87.29   0.00  87.29  79.71  3.08 GHz
14:50:45   6.0   0.0   0.4  93.5   0.1    3   2552   2290    0    0    0 176.58   88.29   0.00  88.29  80.99  3.23 GHz
14:50:46   3.0   0.0   0.3  96.5   0.2    2   5540   3428    0    0    1 118.32   59.16   0.00  59.16  51.60  2.98 GHz
14:50:46   2.3   0.0   0.6  96.0   1.1    2  32024  16440    0    0    0 104.01   52.01   0.00  52.01  44.14  2.83 GHz
14:50:47   2.8   0.0   0.6  93.3   3.4    2  15846   8396    0    0    0 114.58   57.29   0.00  57.29  49.49  2.78 GHz
14:50:47   2.6   0.0   0.5  96.2   0.7    2   9264   5518    0    0    0 116.26   58.13   0.00  58.13  50.36  2.94 GHz
14:50:48   5.0   0.0   0.7  93.8   0.5    3  20406  10668    1    0    0 149.34   74.67   0.00  74.67  67.05  3.01 GHz
14:50:48   6.3   0.0   0.1  93.5   0.1    3   2498   2362    0    0    0 170.97   85.49   0.00  85.49  77.98  3.11 GHz
14:50:49   6.1   0.0   0.3  93.4   0.2    3   2466   2248    0    0    0 169.72   84.86   0.00  84.86  77.42  2.97 GHz
14:50:49   6.3   0.0   0.1  93.4   0.2    3   2838   2422    4    0    3 170.94   85.47   0.00  85.47  78.02  3.10 GHz
14:50:50   6.1   0.0   0.3  93.6   0.1    3   2438   2238    0    0    0 170.76   85.38   0.00  85.38  77.69  3.01 GHz
14:50:50   6.3   0.0   0.1  93.5   0.2    3   2580   2258    1    0    2 170.95   85.48   0.00  85.48  78.04  3.02 GHz
14:50:51   4.8   0.0   0.5  94.4   0.3    2   3174   2284    0    0    1 155.01   77.51   0.00  77.51  69.85  2.90 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
14:50:51   1.6   0.0   0.3  97.8   0.3    1  11266   5972    0    0    0  79.77   39.87   0.00  39.89  32.24  2.83 GHz
14:50:52   0.2   0.0   0.1  99.5   0.3    1   2584   1766    0    0    0  18.51    9.27   0.00   9.25   2.04  2.76 GHz
14:50:52   2.3   0.0   0.3  97.4   0.1    3   2494   2016    1    0    0  66.40   33.20   0.00  33.20  25.77  3.18 GHz
14:50:53   6.1   0.0   0.3  93.5   0.1    3   2432   2320    0    0    0 170.50   85.25   0.00  85.25  78.01  3.11 GHz
14:50:53   6.1   0.0   0.3  93.5   0.2    3   2508   2352    0    0    0 171.97   85.99   0.00  85.99  78.61  3.05 GHz
14:50:54   6.2   0.0   0.1  93.4   0.3    3   2430   2276    0    0    0 171.69   85.85   0.00  85.85  78.69  3.02 GHz
14:50:54   6.2   0.0   0.3  90.6   3.0    3  28580  12752    0    0    0 172.59   86.30   0.00  86.30  78.25  3.21 GHz
14:50:55   6.2   0.0   0.1  92.9   0.8    3   2974   2400    0    0    0 173.68   86.84   0.00  86.84  79.28  3.12 GHz
14:50:55   6.1   0.0   0.3  93.5   0.1    3   2480   2290    0    0    0 172.48   86.24   0.00  86.24  78.89  3.09 GHz
14:50:56   4.4   0.0   0.6  94.8   0.3    2   4058   2996    0    0    1 149.07   74.53   0.00  74.53  66.99  2.97 GHz
14:50:56   2.6   0.0   0.4  96.7   0.3    2  11060   5832    0    0    0 111.88   55.94   0.00  55.94  48.28  2.99 GHz
14:50:57   1.3   0.0   0.5  97.9   0.4    1  23942  11438    0    0    0  65.16   32.58   0.00  32.58  25.03  2.72 GHz
14:50:57   0.2   0.0   0.1  99.6   0.1    1   2432   1722    0    0    0  18.44    9.21   0.00   9.23   1.98  2.77 GHz
14:50:58   3.1   0.0   0.3  96.5   0.1    3   2430   1986    1    0    0  85.86   42.84   0.00  43.02  35.80  3.06 GHz
14:50:58   6.2   0.0   0.3  93.3   0.3    3   2584   2278    1    0    0 166.05   83.13   0.00  82.93  75.54  3.13 GHz
14:50:59   6.2   0.0   0.3  93.4   0.1    3   2964   2574    1    0    0 163.25   81.62   0.00  81.62  74.20  3.00 GHz
14:50:59   6.2   0.0   0.1  93.5   0.1    4   3606   3090    0    0    0 165.63   82.81   0.00  82.81  75.54  3.14 GHz
14:51:00   6.2   0.0   0.3  93.4   0.1    3   3582   3100    0    0    0 167.35   83.68   0.00  83.68  76.39  3.05 GHz
14:51:00   6.3   0.0   0.3  93.4   0.1    3   3468   3216    0    0    0 171.19   85.59   0.00  85.59  78.16  3.15 GHz
14:51:01   6.2   0.0   0.3  93.3   0.3    3   3504   3028    0    0    0 167.85   83.93   0.00  83.93  76.52  2.99 GHz
14:51:01   6.2   0.0   0.3  93.4   0.1    3   3540   3062    0    0    0 166.40   83.20   0.00  83.20  75.71  3.12 GHz
14:51:02   5.9   0.0   0.4  93.3   0.4    3   3416   2992    0    0    0 172.50   86.25   0.00  86.25  78.85  3.06 GHz
14:51:02   3.5   0.0   0.6  95.7   0.2    1   6676   4402    0    0    1 132.10   66.05   0.00  66.05  58.42  3.05 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
14:51:03   2.4   0.0   0.7  96.7   0.3    2   9420   5780    0    0    0 114.13   57.06   0.00  57.06  49.26  2.89 GHz
14:51:03   3.4   0.0   0.9  95.0   0.8    3  28064  14572    1    0    0 127.40   63.70   0.00  63.70  55.92  3.06 GHz
14:51:04   6.3   0.0   0.2  93.3   0.2    3   3624   3162    0    0    0 166.00   83.00   0.00  83.00  75.51  3.10 GHz
14:51:04   6.5   0.0   0.1  93.2   0.2    4   3528   3100    0    0    0 171.06   85.53   0.00  85.53  77.99  3.18 GHz
14:51:05   6.6   0.0   0.2  93.0   0.1    3   3432   2952    0    0    0 172.10   86.05   0.00  86.05  78.62  2.98 GHz
14:51:05   6.3   0.0   0.1  93.5   0.1    3   3516   3040    0    0    0 167.44   83.72   0.00  83.72  76.10  3.12 GHz
14:51:06   6.3   0.0   0.3  93.3   0.1    3   3480   2944    0    0    1 165.68   82.84   0.00  82.84  75.38  3.03 GHz
14:51:06   6.1   0.0   0.2  93.5   0.3    3   3612   3084    0    0    0 169.97   84.99   0.00  84.99  77.51  3.14 GHz
14:51:07   6.2   0.0   0.3  93.4   0.1    4   3488   2980    0    0    0 169.97   84.98   0.00  84.98  77.31  3.06 GHz
14:51:07   6.2   0.0   0.2  93.5   0.1    3   3582   3034    0    0    0 170.31   85.15   0.00  85.15  77.74  3.18 GHz
14:51:08   6.2   0.0   0.3  93.3   0.2    3   3586   3190    0    0    0 170.63   85.31   0.00  85.31  77.83  3.14 GHz
14:51:08   6.3   0.0   0.3  93.4   0.1    3   3692   3258    0    0    0 169.88   84.94   0.00  84.94  77.29  3.29 GHz
14:51:09   6.3   0.0   0.3  93.2   0.3    3   3524   3148    0    0    0 169.05   84.52   0.00  84.52  77.07  3.14 GHz
14:51:09   6.3   0.0   0.3  93.1   0.3    3   3578   3204    0    0    0 171.28   85.64   0.00  85.64  78.10  3.09 GHz
14:51:10   6.3   0.0   0.2  93.4   0.2    3   3464   3150    0    0    0 170.60   85.30   0.00  85.30  77.61  3.25 GHz
14:51:10   6.4   0.0   0.2  93.2   0.2    3   3704   3118    0    0    0 170.94   85.47   0.00  85.47  77.99  3.15 GHz
14:51:11   6.3   0.0   0.2  93.3   0.3    3   3598   3146    0    0    1 170.47   85.24   0.00  85.24  77.68  3.17 GHz
14:51:11   6.3   0.0   0.2  93.4   0.2    3   3542   3016    0    0    0 171.12   85.56   0.00  85.56  77.90  3.19 GHz
14:51:12   6.3   0.0   0.2  93.4   0.1    3   3592   3220    0    0    0 170.15   85.08   0.00  85.08  77.51  3.13 GHz
14:51:12   6.3   0.0   0.1  93.3   0.3    3   3580   3188    0    0    0 170.90   85.45   0.00  85.45  77.81  3.20 GHz
14:51:13   6.3   0.0   0.3  93.3   0.2    3   3492   3160    0    0    0 170.75   85.38   0.00  85.38  77.73  3.05 GHz
14:51:13   6.2   0.0   0.3  93.2   0.3    3   3628   3208    0    0    0 170.35   85.17   0.00  85.17  77.67  3.04 GHz
14:51:14   6.3   0.0   0.1  93.3   0.3    3   3474   3106    0    0    0 170.33   85.17   0.00  85.17  77.65  3.11 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
14:51:14   6.3   0.0   0.2  93.5   0.1    4   3566   3044    0    0    0 171.03   85.51   0.00  85.51  77.91  3.07 GHz
14:51:15   6.1   0.0   0.3  93.3   0.3    3   3524   3080    0    0    0 170.76   85.38   0.00  85.38  77.82  3.04 GHz
14:51:15   6.4   0.0   0.1  93.3   0.2    3   3610   3110    0    0    0 170.92   85.46   0.00  85.46  77.92  3.16 GHz
14:51:16   6.1   0.0   0.3  93.4   0.2    3   3600   3104    0    0    0 167.84   83.92   0.00  83.92  76.39  3.05 GHz
14:51:16   6.3   0.0   0.2  93.3   0.2    3   3612   3210    0    0    0 164.93   82.46   0.00  82.46  74.76  3.06 GHz
14:51:17   6.2   0.0   0.3  93.4   0.2    3   3508   3106    0    0    0 168.78   84.39   0.00  84.39  76.73  3.14 GHz
14:51:17   6.2   0.0   0.3  93.2   0.3    3   3636   3078    0    0    0 167.93   83.96   0.00  83.96  76.44  3.19 GHz
14:51:18   6.2   0.0   0.4  93.1   0.3    3   3496   2916    0    0    0 171.35   85.68   0.00  85.68  78.14  3.05 GHz
14:51:18   6.3   0.0   0.3  93.2   0.3    3   3596   3070    0    0    0 173.35   86.67   0.00  86.67  78.96  3.04 GHz
14:51:19   6.0   0.0   0.3  93.5   0.2    3   3508   3088    0    0    0 171.89   85.94   0.00  85.94  78.52  3.09 GHz
14:51:19   6.2   0.0   0.3  93.4   0.1    3   3616   3056    0    0    0 173.58   86.79   0.00  86.79  79.16  3.10 GHz
14:51:20   6.1   0.0   0.3  93.5   0.1    3   3488   2966    0    0    0 173.47   86.74   0.00  86.74  79.12  3.06 GHz
14:51:20   2.9   0.0   0.5  96.4   0.3    2   5122   3594    0    0    1 121.88   60.94   0.00  60.94  53.24  3.02 GHz
14:51:21   2.8   0.0   0.6  96.2   0.5    2   8082   6418    0    0    0 119.83   59.92   0.00  59.92  51.96  2.95 GHz
14:51:21   2.8   0.0   0.4  96.6   0.1    2  11124   6108    0    0    0 118.35   59.18   0.00  59.18  51.35  3.02 GHz
14:51:22   2.6   0.0   0.5  96.6   0.3    1  20074  10718    0    0    0 118.70   59.35   0.00  59.35  51.51  2.92 GHz
14:51:22   5.2   0.0   0.7  93.9   0.2    4  17504   9392    1    0    0 156.18   78.09   0.00  78.09  70.61  3.13 GHz
14:51:23   6.2   0.0   0.1  93.4   0.3    3   3418   3028    0    0    0 173.31   86.66   0.00  86.66  79.26  3.02 GHz
14:51:23   6.2   0.0   0.3  93.4   0.1    3   3588   3066    0    0    0 173.99   86.99   0.00  86.99  79.60  3.07 GHz
14:51:24   6.2   0.0   0.2  93.5   0.1    3   3546   3078    0    0    0 173.70   86.85   0.00  86.85  79.40  3.04 GHz
14:51:24   6.3   0.0   0.1  93.4   0.2    4   3570   3082    0    0    0 170.65   85.33   0.00  85.33  77.93  3.15 GHz
14:51:25   6.3   0.0   0.2  93.5   0.1    3   3594   3110    0    0    0 173.82   86.91   0.00  86.91  79.53  3.06 GHz
14:51:25   6.2   0.0   0.3  93.2   0.2    3   3568   3064    0    0    0 173.43   86.71   0.00  86.71  79.32  3.20 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
14:51:26   6.3   0.0   0.3  92.6   0.8    3   3482   4858    0    0    0 173.66   86.83   0.00  86.83  79.11  3.12 GHz
14:51:26   6.3   0.0   0.2  93.4   0.2    3   3538   3064    0    0    0 173.20   86.60   0.00  86.60  79.47  3.16 GHz
14:51:27   6.3   0.0   0.2  93.3   0.2    3   3550   3046    0    0    0 173.56   86.78   0.00  86.78  79.29  2.91 GHz
14:51:27   6.3   0.0   0.3  93.4   0.1    3   3642   3068    0    0    0 173.89   86.95   0.00  86.95  79.36  3.12 GHz
14:51:28   6.2   0.0   0.2  93.5   0.1    3   3588   3148    0    0    0 173.60   86.80   0.00  86.80  79.49  3.03 GHz
14:51:28   6.2   0.0   0.3  93.3   0.3    3   3544   3114    0    0    0 174.30   87.15   0.00  87.15  79.78  3.15 GHz
14:51:29   6.3   0.0   0.2  93.4   0.1    3   3472   2920    0    0    0 160.30   80.15   0.00  80.15  72.76  3.03 GHz
14:51:29   6.3   0.0   0.1  93.4   0.1    3   3556   2900    0    0    0 160.70   80.35   0.00  80.35  73.08  3.09 GHz
14:51:30   5.9   0.0   0.4  93.4   0.3    3   3230   2986    0    0    0 175.61   87.80   0.00  87.80  80.43  3.05 GHz
14:51:30   3.4   0.0   0.6  95.8   0.2    2   8058   5060    0    0    1 129.22   64.61   0.00  64.61  56.95  2.87 GHz
14:51:31   2.4   0.0   0.7  96.4   0.6    2  11858   8346    0    0    0 109.54   54.77   0.00  54.77  46.81  2.93 GHz
14:51:31   0.7   0.0   1.1  93.7   4.4    1  43772  24388    0    0    0  61.62   30.81   0.00  30.81  22.43  2.91 GHz
