Running for 1860.0 seconds (3720 samples at 0.5 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
14:42:46   6.1   0.0   0.2  93.5   0.3    3   2260   2256    0    0    0 172.15   86.07   0.00  86.07  78.62  3.11 GHz
14:42:46   6.1   0.0   0.1  93.5   0.2    3   2170   2232    0    0    0 171.55   85.77   0.00  85.77  78.40  3.03 GHz
14:42:47   6.1   0.0   0.2  93.4   0.3    3   2174   2228    0    0    0 172.65   86.32   0.00  86.32  78.99  3.09 GHz
14:42:47   6.1   0.0   0.3  93.4   0.3    3   2946   2300    0    0    0 173.59   86.72   0.00  86.87  79.24  3.13 GHz
14:42:48   6.0   0.0   0.4  93.4   0.3    4   2246   2244    0    0    0 172.30   86.23   0.00  86.07  78.78  3.07 GHz
14:42:48   6.0   0.0   0.3  93.5   0.2    3   2284   2262    0    0    0 176.40   88.20   0.00  88.20  80.69  2.93 GHz
14:42:49   3.3   0.0   0.3  95.3   1.1    2   6138   3878    0    0    1 125.80   62.90   0.00  62.90  55.31  2.81 GHz
14:42:49   2.4   0.0   0.3  96.8   0.5    2   8396   4964    0    0    0 108.48   54.24   0.00  54.24  46.45  2.90 GHz
14:42:50   2.3   0.0   0.4  96.8   0.5    2   8628   5038    0    0    0 107.25   53.62   0.00  53.62  45.83  2.90 GHz
14:42:50   4.0   0.0   0.6  94.4   0.9    3  25800  13344    1    0    0 124.80   62.40   0.00  62.40  54.75  3.04 GHz
14:42:51   6.1   0.0   0.2  93.5   0.2    3   2314   2262    0    0    0 168.84   84.42   0.00  84.42  76.97  3.11 GHz
14:42:51   6.2   0.0   0.1  93.4   0.3    3   2368   2706    0    0    0 170.22   85.11   0.00  85.11  77.68  2.99 GHz
14:42:52   6.3   0.0   0.1  93.4   0.2    3   2324   2288    0    0    0 168.60   84.30   0.00  84.30  76.90  3.08 GHz
14:42:52   6.2   0.0   0.1  93.4   0.3    3   2350   2242    0    0    0 172.51   86.25   0.00  86.25  78.84  3.05 GHz
14:42:53   6.1   0.0   0.2  93.6   0.1    3   2302   2276    0    0    0 172.95   86.48   0.00  86.48  79.18  2.87 GHz
14:42:53   6.2   0.0   0.1  93.5   0.2    3   2278   2200    0    0    0 173.02   86.51   0.00  86.51  79.35  3.07 GHz
14:42:54   6.2   0.0   0.2  93.4   0.2    3   2276   2124    0    0    0 167.03   83.51   0.00  83.51  75.95  3.00 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
14:42:54   6.3   0.0   0.1  93.5   0.1    3   2238   2138    0    0    0 168.14   84.07   0.00  84.07  76.81  3.07 GHz
14:42:55   6.1   0.0   0.3  93.5   0.2    3   2224   2274    0    0    0 173.29   86.64   0.00  86.64  79.24  3.11 GHz
14:42:55   6.1   0.0   0.2  93.5   0.2    3   2322   2284    0    0    0 172.95   86.48   0.00  86.48  79.05  3.09 GHz
14:42:56   6.1   0.0   0.1  93.5   0.2    3   2670   2480    1    0    0 172.82   86.41   0.00  86.41  79.11  3.04 GHz
14:42:56   6.2   0.0   0.3  93.4   0.2    3   3402   2926    0    0    0 172.96   86.48   0.00  86.48  78.92  3.00 GHz
14:42:57   6.3   0.0   0.3  92.5   0.9    3   3424   5564    0    0    0 166.31   83.15   0.00  83.15  75.40  2.96 GHz
14:42:57   6.1   0.0   0.3  93.5   0.1    3   3272   2942    0    0    0 168.45   84.15   0.00  84.30  76.98  3.00 GHz
14:42:58   6.2   0.0   0.1  93.5   0.1    3   3220   3006    0    0    0 172.34   86.24   0.00  86.10  78.79  3.05 GHz
14:42:58   6.2   0.0   0.3  93.4   0.2    3   3256   3002    0    0    0 172.70   86.35   0.00  86.35  78.96  2.95 GHz
14:42:59   6.3   0.0   0.1  93.5   0.2    3   2984   2880    0    0    0 173.07   86.53   0.00  86.53  79.07  3.06 GHz
14:42:59   6.2   0.0   0.3  93.4   0.1    3   2998   2872    0    0    0 173.25   86.62   0.00  86.62  79.27  3.10 GHz
14:43:00   6.2   0.0   0.5  93.1   0.2    4   3134   2872    0    0    0 177.01   88.50   0.00  88.50  80.97  3.10 GHz
14:43:00   5.5   0.0   0.6  93.8   0.2    2   3642   3012    0    0    1 164.61   82.30   0.00  82.30  74.77  2.96 GHz
14:43:01   2.6   0.0   0.4  96.8   0.2    2  10036   5836    0    0    0 116.21   58.11   0.00  58.11  50.30  2.97 GHz
14:43:01   2.7   0.0   0.4  96.6   0.3    2   8494   5296    0    0    0 116.31   58.16   0.00  58.16  50.36  2.94 GHz
14:43:02   1.1   0.0   1.1  94.0   3.8    2  31826  19750    0    0    0  68.51   34.26   0.00  34.26  26.14  2.75 GHz
14:43:02   2.3   0.0   0.8  93.7   3.2    3  22496  12764    0    0    0 108.03   54.02   0.00  54.02  46.10  2.94 GHz
14:43:03   2.5   0.0   0.8  95.2   1.4    3  25834  13162    1    0    0 116.63   58.31   0.00  58.31  50.50  3.04 GHz
14:43:03   6.2   0.0   0.3  93.6   0.0    3   3378   2972    0    0    0 166.01   83.00   0.00  83.00  75.42  3.04 GHz
14:43:04   6.0   0.0   0.3  93.6   0.1    3   3324   2826    0    0    0 162.64   81.32   0.00  81.32  73.87  3.02 GHz
14:43:04   6.2   0.0   0.4  93.4   0.1    3   3486   2736    0    0    0 156.50   78.25   0.00  78.25  70.65  3.02 GHz
14:43:05   6.1   0.0   0.2  93.6   0.1    3   3352   2802    0    0    0 163.86   81.93   0.00  81.93  74.48  2.97 GHz
14:43:05   6.0   0.0   0.5  93.4   0.1    3   3412   2924    0    0    0 170.24   85.12   0.00  85.12  77.56  2.99 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
14:43:06   2.1   0.0   0.8  96.7   0.4    2  11500   7038    0    0    1 111.14   55.57   0.00  55.57  47.88  2.99 GHz
14:43:06   1.6   0.0   1.1  96.4   1.0    2  48630  24360    0    0    0 108.35   54.17   0.00  54.17  46.22  2.99 GHz
14:43:07   0.1   0.0   0.3  99.4   0.1    1   3592   2466    0    0    0  22.77   11.38   0.00  11.38   4.08  2.83 GHz
14:43:07   0.3   0.0   0.2  99.4   0.1    1   3382   2424    0    0    0  18.51    9.25   0.00   9.27   2.03  2.82 GHz
14:43:08   5.6   0.0   0.6  93.7   0.2    3   3418   2872    1    0    0 157.40   78.71   0.00  78.69  71.08  3.06 GHz
14:43:08   6.0   0.0   0.5  90.9   2.6    3  21958  12018    0    0    0 170.39   85.20   0.00  85.20  77.16  2.99 GHz
14:43:09   6.0   0.0   0.3  92.6   1.1    4   4178   3212    0    0    0 167.58   83.79   0.00  83.79  75.98  2.98 GHz
14:43:09   6.0   0.0   0.4  93.4   0.1    3   3252   2880    0    0    0 173.99   87.00   0.00  87.00  79.30  3.01 GHz
14:43:10   5.8   0.0   0.8  93.3   0.2    3   3212   2852    0    0    0 174.04   87.02   0.00  87.02  79.43  2.99 GHz
14:43:10   5.9   0.0   0.5  93.4   0.2    3   3312   2880    0    0    0 174.30   87.15   0.00  87.15  79.50  3.21 GHz
14:43:11   5.8   0.0   0.6  93.4   0.2    3   3276   2862    0    0    0 174.96   87.48   0.00  87.48  79.82  3.04 GHz
14:43:11   4.7   0.0   0.7  94.4   0.2    2   4032   3292    0    0    1 157.45   78.73   0.00  78.73  71.25  2.93 GHz
14:43:12   2.6   0.0   0.6  96.7   0.2    2   7198   4610    0    0    0 121.19   60.59   0.00  60.59  52.71  3.16 GHz
14:43:12   2.6   0.0   0.6  96.2   0.5    2   8030   5082    0    0    0 118.47   59.23   0.00  59.23  51.33  2.94 GHz
14:43:13   0.8   0.0   0.6  98.2   0.4    2  28096  13168    0    0    0  59.28   29.64   0.00  29.64  22.04  2.76 GHz
14:43:13   0.1   0.0   0.1  99.6   0.1    1   3362   2392    0    0    0  18.45    9.22   0.00   9.22   2.10  2.75 GHz
14:43:14   3.8   0.0   0.2  95.9   0.2    3   3368   2770    1    0    0  97.08   48.54   0.00  48.54  41.21  3.11 GHz
14:43:14   6.1   0.0   0.3  93.5   0.1    3   3428   2958    0    0    0 168.38   84.19   0.00  84.19  76.75  3.20 GHz
14:43:15   6.2   0.0   0.3  93.3   0.3    3   3452   2952    2    0    2 167.06   83.53   0.00  83.53  76.03  3.10 GHz
14:43:15   6.2   0.0   0.3  93.4   0.2    3   3382   2918    0    0    0 169.69   84.84   0.00  84.84  77.26  2.97 GHz
14:43:16   6.3   0.0   0.2  93.4   0.1    3   3320   2880    0    0    0 170.29   85.15   0.00  85.15  77.82  3.12 GHz
14:43:16   6.5   0.0   0.4  92.9   0.2    3   4412   3450    2    2    1 173.49   86.75   0.00  86.75  79.13  3.04 GHz
14:43:17   6.1   0.0   0.3  93.5   0.1    3   3324   2868    0    0    0 170.55   85.20   0.00  85.34  77.91  3.05 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
14:43:17   6.1   0.0   0.3  93.5   0.2    3   3394   2862    0    0    0 171.36   85.66   0.00  85.70  78.34  2.98 GHz
14:43:18   6.1   0.0   0.3  93.4   0.2    3   3906   2956    0    0    0 171.16   85.67   0.00  85.49  78.02  3.08 GHz
14:43:18   6.1   0.0   0.3  93.4   0.1    3   3320   2890    0    0    0 170.63   85.32   0.00  85.32  77.89  3.13 GHz
14:43:19   6.2   0.0   0.1  93.5   0.2    3   3326   2920    0    0    0 170.86   85.43   0.00  85.43  78.06  2.98 GHz
14:43:19   6.3   0.0   0.3  93.3   0.2    3   3356   2874    0    0    0 170.40   85.20   0.00  85.20  77.75  3.12 GHz
14:43:20   6.3   0.0   0.3  93.3   0.1    3   3328   2900    0    0    0 171.51   85.75   0.00  85.75  78.28  3.11 GHz
14:43:20   6.1   0.0   0.3  93.5   0.1    3   3420   2928    0    0    0 171.71   85.85   0.00  85.85  78.48  3.15 GHz
14:43:21   6.3   0.0   0.4  93.1   0.3    3   3394   2920    0    0    0 171.42   85.71   0.00  85.71  78.24  3.03 GHz
14:43:21   6.3   0.0   0.3  93.2   0.3    3   3326   2902    0    0    0 172.98   86.49   0.00  86.49  78.93  3.13 GHz
14:43:22   6.3   0.0   0.6  90.5   2.5    3  39246  20912    0    0    0 172.27   86.14   0.00  86.14  78.32  3.04 GHz
14:43:22   6.0   0.0   0.5  92.6   0.9    3   4084   3190    0    0    0 169.62   84.81   0.00  84.81  77.34  3.05 GHz
14:43:23   6.1   0.0   0.4  93.3   0.2    4   3352   2990    0    0    0 175.22   87.61   0.00  87.61  80.23  3.01 GHz
14:43:23   3.8   0.0   0.8  95.3   0.2    2   5624   3954    0    0    1 137.34   68.67   0.00  68.67  61.10  3.05 GHz
14:43:24   2.7   0.0   0.3  96.8   0.3    2  10732   6170    0    0    0 118.24   59.12   0.00  59.12  51.25  3.12 GHz
14:43:24   2.7   0.0   0.5  96.6   0.2    2   9794   5702    0    0    0 119.29   59.64   0.00  59.64  51.81  2.86 GHz
14:43:25   2.5   0.0   0.5  96.8   0.2    3  10216   6116    0    0    0 116.37   58.19   0.00  58.19  50.35  2.84 GHz
14:43:25   1.6   0.0   0.9  96.9   0.6    1  49606  22102    0    0    0 100.44   50.22   0.00  50.22  42.32  2.82 GHz
14:43:26   0.2   0.0   0.2  99.5   0.1    1   3328   2344    0    0    0  18.64    9.31   0.00   9.33   2.15  2.85 GHz
14:43:26   0.9   0.0   0.2  98.6   0.4    3   3494   2382    1    0    0  35.10   17.56   0.00  17.54  10.31  2.95 GHz
14:43:27   6.2   0.0   0.3  93.4   0.2    3   3184   2916    0    0    0 169.45   84.72   0.00  84.72  77.29  3.05 GHz
14:43:27   6.3   0.0   0.2  93.3   0.3    3   3356   2968    0    0    0 169.39   84.70   0.00  84.70  77.27  3.03 GHz
14:43:28   6.1   0.0   0.3  93.4   0.3    3   3242   2904    0    0    0 169.44   84.72   0.00  84.72  77.38  3.07 GHz
14:43:28   6.1   0.0   0.3  93.4   0.3    3   3350   2970    0    0    0 170.05   85.03   0.00  85.03  77.75  3.04 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
14:43:29   6.3   0.0   0.3  93.3   0.2    3   3578   3560    0    0   28 159.34   79.67   0.00  79.67  72.08  2.97 GHz
14:43:29   6.3   0.0   0.2  93.2   0.4    3   3392   2972    0    0    0 167.89   83.95   0.00  83.95  76.50  3.05 GHz
14:43:30   6.1   0.0   0.3  93.4   0.3    3   3200   2916    0    0    0 170.16   85.08   0.00  85.08  77.60  3.05 GHz
14:43:30   6.2   0.0   0.3  93.2   0.4    3   3330   2962    0    0    0 169.27   84.56   0.00  84.71  77.25  3.03 GHz
14:43:31   6.1   0.0   0.4  93.3   0.3    3   3280   2932    0    0    0 169.28   84.71   0.00  84.56  77.21  3.14 GHz
14:43:31   6.2   0.0   0.4  93.0   0.4    3   3602   3092    0    0    0 169.49   84.74   0.00  84.74  77.27  3.08 GHz
14:43:32   6.3   0.0   0.3  93.3   0.2    3   3244   2900    0    0    0 170.16   85.08   0.00  85.08  77.62  3.03 GHz
14:43:32   6.1   0.0   0.3  93.4   0.3    4   3456   2962    0    0    2 167.57   83.79   0.00  83.79  76.42  3.04 GHz
14:43:33   6.1   0.0   0.2  93.4   0.3    3   3300   3076    0    0    0 169.83   84.91   0.00  84.91  77.37  3.16 GHz
14:43:33   6.2   0.0   0.3  93.2   0.3    3   3324   3052    0    0    0 169.75   84.88   0.00  84.88  77.41  3.16 GHz
14:43:34   6.2   0.0   0.2  93.4   0.3    3   3238   3056    0    0    0 169.14   84.57   0.00  84.57  77.16  3.09 GHz
14:43:34   6.3   0.0   0.2  93.2   0.3    3   3318   3030    0    0    0 169.48   84.74   0.00  84.74  77.35  3.00 GHz
14:43:35   6.1   0.0   0.3  93.2   0.3    3   3330   3106    0    0    0 168.82   84.41   0.00  84.41  76.94  3.08 GHz
14:43:35   6.2   0.0   0.3  93.0   0.5    3   3404   3050    0    0    0 170.05   85.03   0.00  85.03  77.54  3.18 GHz
14:43:36   6.1   0.0   0.3  93.3   0.3    3   3208   3032    0    0    0 169.41   84.63   0.00  84.79  77.40  3.04 GHz
14:43:36   6.3   0.0   0.3  93.1   0.4    3   3454   3060    0    0    0 168.28   84.22   0.00  84.06  76.66  2.96 GHz
14:43:37   6.2   0.0   0.4  93.2   0.2    3   3304   2824    0    0    0 156.64   78.32   0.00  78.32  71.02  2.96 GHz
14:43:37   6.2   0.0   0.3  93.3   0.3    3   3344   2796    0    0    0 155.92   77.96   0.00  77.96  70.35  3.03 GHz
14:43:38   6.4   0.0   0.3  93.1   0.3    3   3284   3492    0    0    0 156.43   78.22   0.00  78.22  70.74  3.04 GHz
14:43:38   6.1   0.0   0.3  93.3   0.3    3   3398   2992    0    0    0 165.68   82.84   0.00  82.84  75.40  3.05 GHz
14:43:39   6.1   0.0   0.5  93.2   0.2    3   3320   3014    0    0   11 169.79   84.90   0.00  84.90  77.41  3.02 GHz
14:43:39   6.3   0.0   0.1  93.4   0.3    3   3342   2938    0    0    0 169.36   84.68   0.00  84.68  77.23  3.13 GHz
14:43:40   6.1   0.0   0.3  93.4   0.3    3   3228   3016    0    0    0 169.44   84.72   0.00  84.72  77.35  3.06 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
14:43:40   6.4   0.0   0.1  92.9   0.6    3   3408   3068    0    0    0 170.62   85.31   0.00  85.31  77.72  3.18 GHz
14:43:41   6.0   0.0   0.4  93.5   0.1    3   3294   2944    0    0    0 170.18   85.09   0.00  85.09  77.62  3.16 GHz
14:43:41   6.1   0.0   0.3  93.4   0.3    3   3300   2920    0    0    0 169.84   84.92   0.00  84.92  77.55  3.10 GHz
14:43:42   6.1   0.0   0.3  93.2   0.4    3   3210   2880    0    0    0 169.71   84.85   0.00  84.85  77.37  3.12 GHz
14:43:42   6.2   0.0   0.4  93.2   0.2    3   3312   2970    0    0    0 172.51   86.25   0.00  86.25  78.81  3.17 GHz
14:43:43   6.2   0.0   0.3  93.3   0.3    3   3242   2948    0    0    0 176.08   88.04   0.00  88.04  80.69  3.05 GHz
14:43:43   6.1   0.0   0.2  93.5   0.2    3   3452   3056    0    0    0 175.68   87.84   0.00  87.84  80.54  3.01 GHz
14:43:44   6.2   0.0   0.3  93.3   0.2    3   3220   2932    0    0    0 176.95   88.48   0.00  88.48  81.10  3.11 GHz
14:43:44   6.1   0.0   0.4  93.4   0.1    3   3378   2990    0    0    0 176.64   88.32   0.00  88.32  80.99  3.20 GHz
14:43:45   6.2   0.0   0.3  93.2   0.2    3   3232   2992    0    0    0 176.09   88.05   0.00  88.05  80.92  3.10 GHz
14:43:45   5.5   0.0   0.2  93.9   0.4    2   3456   3000    0    0    1 164.04   82.02   0.00  82.02  74.57  2.88 GHz
14:43:46   2.4   0.0   0.6  96.4   0.6    2   8116   4912    0    0    1 120.40   60.20   0.00  60.20  52.37  2.89 GHz
14:43:46   2.8   0.0   0.4  96.6   0.2    2   9676   5684    3    0    3 119.57   59.79   0.00  59.79  51.93  2.90 GHz
14:43:47   2.6   0.0   0.6  96.7   0.1    2   9306   5512    0    0    0 117.67   58.83   0.00  58.83  51.04  2.86 GHz
14:43:47   2.4   0.0   0.8  96.6   0.3    2   9764   5678    0    0    0 118.77   59.39   0.00  59.39  51.59  2.94 GHz
14:43:48   2.7   0.0   0.6  96.6   0.1    2   8684   4948    0    0    0 118.88   59.44   0.00  59.44  51.58  3.03 GHz
14:43:48   2.6   0.0   0.6  96.3   0.5    2   8046   6134    0    0    0 115.14   57.57   0.00  57.57  49.58  3.04 GHz
14:43:49   1.9   0.0   1.3  94.2   2.7    2  46884  25866    0    0    0 100.10   50.05   0.00  50.05  42.01  3.01 GHz
14:43:49   2.4   0.0   0.6  94.2   2.7    2  18616  10052    0    0    0 117.49   58.74   0.00  58.74  50.90  2.90 GHz
14:43:50   0.8   0.0   0.9  98.2   0.1    3   3670   2550    1    0    0  50.12   25.06   0.00  25.06  17.56  3.09 GHz
14:43:50   6.3   0.0   0.1  93.5   0.1    3   3396   2910    0    0    0 160.98   80.49   0.00  80.49  73.11  3.07 GHz
14:43:51   6.3   0.0   0.3  93.3   0.2    3   3298   2898    0    0    0 162.20   81.10   0.00  81.10  73.62  3.05 GHz
14:43:51   6.1   0.0   0.3  93.5   0.1    3   3400   2938    0    0    0 162.53   81.26   0.00  81.26  73.67  3.08 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
14:43:52   6.2   0.0   0.4  93.3   0.1    3   3352   2904    0    0    0 162.34   81.17   0.00  81.17  73.65  3.04 GHz
14:43:52   6.2   0.0   0.3  93.1   0.4    3   3428   2922    0    0    0 163.52   81.76   0.00  81.76  74.24  3.04 GHz
14:43:53   6.2   0.0   0.2  93.4   0.2    3   3334   2846    0    0    0 164.33   82.16   0.00  82.16  74.59  3.00 GHz
14:43:53   6.3   0.0   0.2  93.3   0.3    3   3442   3050    0    0    0 164.17   82.08   0.00  82.08  74.52  2.96 GHz
14:43:54   6.1   0.0   0.4  93.2   0.2    3   3266   2888    0    0    0 164.12   82.06   0.00  82.06  74.59  3.04 GHz
14:43:54   6.1   0.0   0.3  93.2   0.4    3   3338   2894    0    0    0 166.36   83.18   0.00  83.18  75.67  3.09 GHz
14:43:55   2.6   0.0   0.6  96.5   0.4    2   5958   4016    0    0    1 112.32   56.16   0.00  56.16  48.36  2.94 GHz
14:43:55   2.9   0.0   0.6  95.6   0.8    3  17142   9614    1    0    0 112.94   56.47   0.00  56.47  48.68  3.07 GHz
14:43:56   6.3   0.0   0.1  93.3   0.3    4   3380   2978    0    0    0 169.86   84.93   0.00  84.93  77.46  3.11 GHz
14:43:56   6.3   0.0   0.3  93.2   0.3    3   3506   3008    0    0    0 170.93   85.46   0.00  85.46  77.93  3.10 GHz
14:43:57   6.3   0.0   0.3  93.2   0.3    3   3320   3028    0    0    0 171.89   85.95   0.00  85.95  78.44  3.14 GHz
14:43:57   6.3   0.0   0.2  93.2   0.4    3   3424   2976    0    0    2 171.78   85.89   0.00  85.89  78.33  2.99 GHz
14:43:58   6.4   0.0   0.3  93.1   0.1    3   3374   3052    3    0    3 172.97   86.49   0.00  86.49  78.93  3.09 GHz
14:43:58   6.3   0.0   0.2  93.1   0.4    3   3436   3184    0    0    0 162.16   81.08   0.00  81.08  73.55  2.96 GHz
14:43:59   6.3   0.0   0.1  93.3   0.3    3   3280   2904    0    0    0 161.80   80.90   0.00  80.90  73.35  3.12 GHz
14:43:59   6.4   0.0   0.3  90.4   2.9    3  33466  10394    0    0    0 163.75   81.88   0.00  81.88  73.96  2.94 GHz
14:44:00   6.0   0.0   0.3  92.9   0.8    3   3820   3166    0    0    0 168.78   84.39   0.00  84.39  76.66  3.02 GHz
14:44:00   6.3   0.0   0.1  93.4   0.1    3   3534   3024    0    0    0 169.55   84.78   0.00  84.78  77.24  2.98 GHz
14:44:01   6.1   0.0   0.3  93.5   0.2    3   3300   3046    0    0    0 171.52   85.76   0.00  85.76  78.32  2.99 GHz
14:44:01   6.1   0.0   0.5  93.2   0.2    3   3352   2982    0    0    0 173.74   86.87   0.00  86.87  79.33  3.07 GHz
14:44:02   3.4   0.0   0.4  95.9   0.3    2   5524   3912    0    0    1 129.72   64.86   0.00  64.86  57.19  2.93 GHz
14:44:02   2.7   0.0   0.8  96.2   0.3    3  15866   9026    1    0    0 119.09   59.55   0.00  59.55  51.82  2.94 GHz
14:44:03   6.3   0.0   0.1  93.5   0.1    3   3238   2862    0    0    0 165.18   82.59   0.00  82.59  74.94  3.12 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
14:44:03   6.3   0.0   0.2  93.4   0.1    3   3414   3082    0    0    0 167.37   83.69   0.00  83.69  76.34  3.08 GHz
14:44:04   6.4   0.0   0.1  93.2   0.3    3   3350   2870    0    0    0 167.91   83.95   0.00  83.95  76.27  3.16 GHz
14:44:04   6.3   0.0   0.2  93.4   0.1    3   3382   2952    0    0    0 169.81   84.91   0.00  84.91  77.41  3.09 GHz
14:44:05   6.3   0.0   0.3  93.3   0.2    3   3288   2892    0    0    0 170.66   85.33   0.00  85.33  77.90  3.04 GHz
14:44:05   6.4   0.0   0.2  93.2   0.2    3   3298   3068    0    0    0 171.07   85.54   0.00  85.54  78.00  3.06 GHz
14:44:06   6.2   0.0   0.1  93.5   0.1    3   3366   3020    1    0    1 170.80   85.40   0.00  85.40  78.06  3.10 GHz
14:44:06   6.1   0.0   0.1  93.5   0.2    4   3298   2882    0    0    0 171.14   85.49   0.00  85.65  77.97  3.10 GHz
14:44:07   6.3   0.0   0.1  93.4   0.2    3   3202   2950    0    0    0 170.80   85.48   0.00  85.32  77.76  3.06 GHz
14:44:07   6.3   0.0   0.2  93.4   0.1    3   3378   3080    0    0    0 171.14   85.57   0.00  85.57  78.01  3.06 GHz
14:44:08   6.1   0.0   0.1  93.5   0.3    3   3256   2994    0    0    0 170.89   85.44   0.00  85.44  77.93  3.08 GHz
14:44:08   6.3   0.0   0.1  93.5   0.1    3   3290   2912    0    0    0 171.31   85.65   0.00  85.65  78.07  3.06 GHz
14:44:09   6.1   0.0   0.2  93.5   0.1    3   3220   2902    0    0    0 171.02   85.51   0.00  85.51  78.06  3.06 GHz
14:44:09   6.3   0.0   0.1  93.4   0.3    3   3334   2948    0    0    0 171.45   85.64   0.00  85.81  78.25  3.25 GHz
14:44:10   6.2   0.0   0.1  93.5   0.1    3   3230   2824    0    0    0 170.79   85.48   0.00  85.31  77.81  3.12 GHz
14:44:10   6.3   0.0   0.2  93.4   0.1    3   3290   2906    0    0    0 170.72   85.36   0.00  85.36  77.94  3.00 GHz
14:44:11   6.2   0.0   0.2  93.4   0.2    4   3234   2860    0    0    0 171.47   85.73   0.00  85.73  78.18  2.95 GHz
14:44:11   6.3   0.0   0.3  93.3   0.2    3   3334   3052    0    0    0 170.52   85.26   0.00  85.26  77.79  3.11 GHz
14:44:12   6.3   0.0   0.3  93.3   0.2    3   3268   3006    0    0    0 171.59   85.79   0.00  85.79  78.49  3.01 GHz
14:44:12   6.3   0.0   0.1  93.4   0.2    3   3406   3028    0    0    0 170.60   85.30   0.00  85.30  77.60  3.08 GHz
14:44:13   6.3   0.0   0.2  93.4   0.1    3   3264   2944    0    0    0 171.21   85.61   0.00  85.61  78.18  3.06 GHz
14:44:13   6.4   0.0   0.0  93.5   0.1    3   3332   3078    0    0    0 170.93   85.46   0.00  85.46  78.07  3.00 GHz
14:44:14   6.1   0.0   0.3  93.4   0.2    3   3246   2934    0    0    0 172.38   86.19   0.00  86.19  78.79  3.01 GHz
14:44:14   6.1   0.0   0.4  93.2   0.2    3   3326   2978    0    0    0 168.80   84.40   0.00  84.40  76.95  3.06 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
14:44:15   6.3   0.0   0.3  93.4   0.1    3   3246   3016    0    0    0 171.26   85.63   0.00  85.63  78.22  3.11 GHz
14:44:15   6.3   0.0   0.1  93.4   0.2    3   3366   3058    0    0    0 172.40   86.20   0.00  86.20  78.89  3.03 GHz
14:44:16   3.8   0.0   0.4  95.7   0.2    2   3780   3142    0    0    1 132.15   66.07   0.00  66.07  58.64  2.94 GHz
14:44:16   2.8   0.0   0.4  96.6   0.2    2   7336   4616    0    0    0 114.33   57.16   0.00  57.16  49.33  2.89 GHz
14:44:17   2.4   0.0   0.5  96.8   0.3    2   7620   4820    0    0    0 114.18   57.09   0.00  57.09  49.32  2.93 GHz
14:44:17   1.1   0.0   0.8  97.8   0.3    1  25522  12462    0    0    3  78.38   39.19   0.00  39.19  31.47  2.82 GHz
14:44:18   0.1   0.0   0.1  99.5   0.3    1   3320   2160    0    0    0  18.42    9.21   0.00   9.21   2.06  2.78 GHz
14:44:18   0.1   0.0   0.3  99.5   0.1    1   3920   2446    0    0    0  18.82    9.41   0.00   9.41   2.16  2.82 GHz
14:44:19   0.1   0.0   0.2  99.6   0.1    1   3346   3040    0    0    0  20.76   10.38   0.00  10.38   3.02  2.83 GHz
14:44:19   0.1   0.0   0.1  99.7   0.1    1   3348   2376    0    0    0  18.53    9.26   0.00   9.26   2.08  2.83 GHz
14:44:20   0.3   0.0   0.1  99.5   0.1    1   3600   2312    0    0    0  18.63    9.31   0.00   9.31   2.11  2.83 GHz
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ ---------
 Average   4.2   0.0   0.4  94.8   0.6  2.5 8287.2 5273.0  0.1  0.0  0.2 136.75   68.38   0.00  68.38  60.80  3.03 GHz
 GeoMean   3.4   0.0   0.0  94.8   0.0  2.3 5016.9 3903.0  0.0  0.0  0.0 129.49   64.75   0.00  64.75  55.59  3.03 GHz
  StdDev   2.1   0.1   0.3   1.7   0.9  0.7 10774.5 5258.4  1.0  0.6  1.4  36.94   18.47   0.00  18.47  18.57  0.10 GHz
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ ---------
