  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
15:04:39   6.2   0.0   0.2  93.4   0.2    3   1910   2066    0    0    0 173.74   86.87   0.00  86.87  79.50  2.93 GHz
15:04:40   6.2   0.0   0.1  93.6   0.1    3   1776   2100    0    0    0 173.24   86.62   0.00  86.62  79.29  3.08 GHz
15:04:40   6.1   0.0   0.2  93.5   0.2    3   1962   2062    0    0    3 175.87   87.94   0.00  87.94  80.50  3.15 GHz
15:04:41   6.0   0.0   0.4  93.5   0.1    3   1974   2054    0    0    0 176.71   88.35   0.00  88.35  80.79  3.08 GHz
15:04:41   2.5   0.0   0.6  96.6   0.3    2   5470   3476    0    0    1 120.48   60.24   0.00  60.24  52.49  2.80 GHz
15:04:42   2.6   0.0   0.6  96.6   0.2    2   9832   5486    0    0    0 113.35   56.68   0.00  56.68  48.85  2.99 GHz
15:04:42   2.6   0.0   0.5  96.4   0.5    1   9898   5794    0    0    0 117.50   58.75   0.00  58.75  50.91  3.12 GHz
15:04:43   2.6   0.0   0.4  96.7   0.3    2   8822   5300    0    0    0 118.38   59.19   0.00  59.19  51.36  2.87 GHz
15:04:43   1.3   0.0   0.9  97.2   0.6    1  41112  19256    1    0    1  89.20   44.60   0.00  44.60  36.76  2.82 GHz
15:04:44   0.1   0.0   0.0  99.7   0.2    2   2220   1574    0    0    0  18.49    9.24   0.00   9.24   2.03  2.86 GHz
15:04:44   1.3   0.0   0.3  98.2   0.2    3   2330   1806    1    0    0  48.95   24.48   0.00  24.48  17.15  2.95 GHz
15:04:45   5.7   0.0   0.6  93.5   0.1    3   2292   2182    0    0    0 173.33   86.66   0.00  86.66  79.09  3.07 GHz
15:04:45   5.7   0.0   0.5  93.5   0.3    3   2086   2048    0    0    0 175.86   87.93   0.00  87.93  80.23  3.11 GHz
15:04:46   5.8   0.0   0.5  93.6   0.1    3   1878   1924    0    0    0 176.79   88.39   0.00  88.39  80.70  3.08 GHz
15:04:46   5.9   0.0   0.4  93.4   0.2    3   1882   1978    0    0    0 175.76   87.88   0.00  87.88  80.29  3.13 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
15:04:47   5.7   0.0   0.6  93.6   0.1    4   1912   2644    0    0    1 173.75   86.87   0.00  86.87  78.78  3.03 GHz
15:04:47   5.6   0.0   0.6  93.8   0.0    3   1910   2004    0    0    0 175.30   87.65   0.00  87.65  80.05  3.09 GHz
15:04:48   5.6   0.0   0.7  93.4   0.3    3   2410   2138    1    0    0 177.92   88.96   0.00  88.96  81.29  3.12 GHz
15:04:48   5.3   0.0   0.8  93.7   0.3    1   2308   2154    0    0    1 171.35   85.68   0.00  85.68  78.15  2.90 GHz
15:04:49   2.5   0.0   0.5  96.7   0.3    2   9534   5438    0    0    0 122.80   61.40   0.00  61.40  53.42  2.98 GHz
15:04:49   2.6   0.0   0.5  96.7   0.2    2  10294   5900    0    0    0 120.93   60.47   0.00  60.47  52.59  2.98 GHz
15:04:50   2.1   0.0   1.4  94.7   1.8    3  83790  38334    1    0    0 114.55   57.27   0.00  57.27  49.14  3.11 GHz
15:04:50   5.9   0.0   0.5  90.7   2.9    3  12730   7102    0    0    0 169.33   84.66   0.00  84.66  76.73  3.10 GHz
15:04:51   6.1   0.0   0.1  93.7   0.1    3   2226   2312    0    0    0 171.09   85.54   0.00  85.54  77.81  3.11 GHz
15:04:51   6.0   0.0   0.4  93.6   0.0    3   2302   2336    0    0    0 171.05   85.53   0.00  85.53  77.87  3.08 GHz
15:04:52   6.0   0.0   0.3  93.7   0.1    3   2138   2288    0    0    0 171.01   85.51   0.00  85.51  77.80  3.13 GHz
15:04:52   6.1   0.0   0.3  93.6   0.1    3   1876   2008    0    0    0 171.40   85.70   0.00  85.70  78.13  3.12 GHz
15:04:53   5.9   0.0   0.4  93.6   0.1    4   1946   2026    0    0    0 172.55   86.28   0.00  86.28  78.83  3.17 GHz
15:04:53   6.0   0.0   0.3  93.5   0.2    3   1880   2030    0    0    0 173.19   86.59   0.00  86.59  79.00  3.09 GHz
15:04:54   6.0   0.0   0.3  93.6   0.1    3   1802   2002    0    0    0 173.09   86.54   0.00  86.54  78.99  3.13 GHz
15:04:54   5.9   0.0   0.4  93.5   0.2    3   1946   2048    0    0    0 172.78   86.39   0.00  86.39  78.90  3.08 GHz
15:04:55   5.9   0.0   0.4  93.5   0.2    3   1808   1984    0    0    0 173.09   86.54   0.00  86.54  78.95  3.02 GHz
15:04:55   6.0   0.0   0.3  93.5   0.3    3   1944   2098    0    0    1 173.12   86.56   0.00  86.56  79.04  3.05 GHz
15:04:56   5.8   0.0   0.5  93.5   0.2    3   1998   2212    1    0    1 172.94   86.47   0.00  86.47  78.87  2.98 GHz
15:04:56   5.9   0.0   0.4  93.6   0.1    4   1932   2100    0    0    0 172.88   86.44   0.00  86.44  78.87  3.09 GHz
15:04:57   5.9   0.0   0.4  93.5   0.2    3   1968   2400    0    0    0 170.29   85.14   0.00  85.14  77.62  3.13 GHz
15:04:57   5.9   0.0   0.4  93.5   0.3    3   1908   1974    0    0    0 172.80   86.40   0.00  86.40  78.84  3.03 GHz
15:04:58   5.9   0.0   0.4  93.6   0.1    3   1808   1938    0    0    0 172.58   86.29   0.00  86.29  78.77  3.14 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
15:04:58   5.9   0.0   0.4  93.6   0.2    4   1916   2092    0    0    0 172.87   86.43   0.00  86.43  79.03  3.12 GHz
15:04:59   5.3   0.0   1.0  93.5   0.2    3   1860   2032    0    0    0 176.87   88.44   0.00  88.44  81.02  3.09 GHz
15:04:59   3.0   0.0   0.8  95.6   0.6    2   9942   5648    0    0    1 124.62   62.31   0.00  62.31  54.42  3.06 GHz
15:05:00   1.9   0.0   0.9  96.7   0.4    2  16620   8716    0    0    0 107.59   53.80   0.00  53.80  45.84  2.86 GHz
15:05:00   1.4   0.0   1.3  95.9   1.4    2  17402  10712    0    0    0  99.05   49.51   0.00  49.54  41.45  2.93 GHz
15:05:01   1.4   0.0   1.2  93.6   3.8    1  35062  17200    0    0    0  97.70   48.87   0.00  48.84  40.86  3.01 GHz
15:05:01   1.8   0.0   0.8  95.8   1.6    2  15998   9134    3    2    3 111.71   55.86   0.00  55.86  47.91  2.71 GHz
15:05:02   1.4   0.0   1.0  96.6   0.9    2  18668  10234    0    0    0  96.47   48.23   0.00  48.23  40.33  2.92 GHz
15:05:02   0.9   0.0   1.1  96.2   1.8    2  24398  12888    0    0    0  88.67   44.34   0.00  44.34  36.45  3.02 GHz
15:05:03   1.1   0.0   1.6  92.0   5.2    1  37840  20126    0    0    0  89.03   44.51   0.00  44.51  36.50  3.10 GHz
15:05:03   4.5   0.0   1.0  92.6   1.9    3  16514   8962    1    0    1 140.03   70.02   0.00  70.02  62.31  2.89 GHz
15:05:04   6.0   0.0   0.3  93.7   0.1    3   2206   2178    0    0    0 166.28   83.14   0.00  83.14  75.57  3.07 GHz
15:05:04   6.2   0.0   0.1  93.5   0.1    3   2620   2236    1    0    0 168.26   84.13   0.00  84.13  76.62  3.03 GHz
15:05:05   6.3   0.0   0.3  93.2   0.3    3   2396   2190    0    0    0 172.42   86.21   0.00  86.21  78.65  2.99 GHz
15:05:05   6.3   0.0   0.3  93.3   0.1    3   2312   2168    0    0    0 172.61   86.31   0.00  86.31  78.73  3.16 GHz
15:05:06   6.3   0.0   0.3  93.2   0.2    4   2248   2214    0    0    0 172.73   86.37   0.00  86.37  78.70  3.05 GHz
15:05:06   6.2   0.0   0.1  93.6   0.1    4   1886   1988    0    0    0 173.10   86.55   0.00  86.55  78.99  3.09 GHz
15:05:07   6.2   0.0   0.1  93.6   0.1    4   1866   2108    0    0    0 172.93   86.47   0.00  86.47  78.82  3.10 GHz
15:05:07   6.1   0.0   0.3  93.5   0.2    3   1978   2088    0    0    0 172.05   86.02   0.00  86.02  78.53  3.01 GHz
15:05:08   2.9   0.0   0.5  96.4   0.2    2   3780   2732    0    0    1 123.60   61.80   0.00  61.80  54.11  2.99 GHz
15:05:08   3.2   0.0   0.6  95.8   0.4    3  14906   8220    1    0    0 125.82   62.91   0.00  62.91  55.06  3.07 GHz
15:05:09   6.2   0.0   0.1  93.5   0.2    3   2896   2204    0    0    0 174.05   87.02   0.00  87.02  79.61  3.16 GHz
15:05:09   6.3   0.0   0.1  93.5   0.1    3   2222   2130    0    0    0 174.30   87.15   0.00  87.15  79.80  3.07 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
15:05:10   6.2   0.0   0.1  93.5   0.2    4   2182   2148    0    0    0 174.40   87.20   0.00  87.20  79.85  3.00 GHz
15:05:10   6.3   0.0   0.1  93.4   0.2    3   2136   2046    0    0    0 175.20   87.60   0.00  87.60  80.16  3.01 GHz
15:05:11   6.2   0.0   0.0  93.7   0.1    3   1872   1958    0    0    0 174.73   87.37   0.00  87.37  80.05  3.08 GHz
15:05:11   6.2   0.0   0.3  91.5   2.1    3  30004  14064    0    0    0 175.74   87.87   0.00  87.87  80.09  2.96 GHz
15:05:12   6.5   0.0   0.1  91.4   2.0    3   3512   2774    0    0    0 171.89   85.94   0.00  85.94  78.23  2.99 GHz
15:05:12   6.1   0.0   0.3  93.5   0.2    4   1992   2126    0    0    0 171.94   85.97   0.00  85.97  78.61  3.07 GHz
15:05:13   6.1   0.0   0.3  93.5   0.2    3   1900   2086    0    0    0 174.85   87.42   0.00  87.42  79.99  2.99 GHz
15:05:13   6.1   0.0   0.1  93.7   0.1    3   1874   2060    0    0    0 174.97   87.48   0.00  87.48  80.05  3.07 GHz
15:05:14   6.3   0.0   0.1  93.5   0.2    3   1824   2026    0    0    0 174.70   87.35   0.00  87.35  80.13  3.10 GHz
15:05:14   6.2   0.0   0.1  93.6   0.2    4   1838   2014    0    0    0 175.40   87.70   0.00  87.70  80.09  3.10 GHz
15:05:15   6.2   0.0   0.1  93.6   0.1    3   1854   2092    0    0    0 174.67   87.33   0.00  87.33  80.01  2.95 GHz
15:05:15   6.1   0.0   0.1  93.5   0.2    3   1904   2056    0    0    0 174.55   87.27   0.00  87.27  79.89  3.05 GHz
15:05:16   6.1   0.0   0.2  93.6   0.1    3   1964   2128    1    0    0 174.63   87.32   0.00  87.32  79.94  3.07 GHz
15:05:16   6.2   0.0   0.3  93.3   0.2    3   2938   2792    0    0    0 173.97   86.99   0.00  86.99  79.66  3.06 GHz
15:05:17   6.3   0.0   0.2  93.4   0.2    3   3008   2856    0    0    0 174.81   87.40   0.00  87.40  79.81  3.05 GHz
15:05:17   6.3   0.0   0.3  93.3   0.1    3   2908   2822    0    0    0 174.28   87.14   0.00  87.14  79.79  3.07 GHz
15:05:18   6.3   0.0   0.1  93.3   0.2    3   2856   2792    0    0    0 174.04   87.02   0.00  87.02  79.67  3.00 GHz
15:05:18   6.2   0.0   0.3  93.4   0.1    3   2906   2836    0    0    0 174.65   87.33   0.00  87.33  79.86  3.05 GHz
15:05:19   6.1   0.0   0.3  93.5   0.1    3   2848   2826    0    0    0 174.15   87.08   0.00  87.08  79.75  3.04 GHz
15:05:19   6.3   0.0   0.2  93.3   0.2    3   2988   2836    0    0    0 174.65   87.33   0.00  87.33  79.94  3.03 GHz
15:05:20   6.2   0.0   0.3  93.4   0.1    3   2856   2784    0    0    1 174.15   87.08   0.00  87.08  79.67  3.02 GHz
15:05:20   6.2   0.0   0.3  93.4   0.2    3   2942   2798    0    0    0 175.12   87.56   0.00  87.56  80.22  3.01 GHz
15:05:21   6.1   0.0   0.3  93.4   0.2    3   3576   3000    1    0    0 174.42   87.21   0.00  87.21  79.78  3.07 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
15:05:21   6.3   0.0   0.2  93.4   0.1    3   3266   2956    0    0    0 174.12   87.06   0.00  87.06  79.64  3.05 GHz
15:05:22   6.3   0.0   0.1  93.4   0.2    3   3214   2986    0    0    0 174.05   87.02   0.00  87.02  79.56  3.05 GHz
15:05:22   6.3   0.0   0.3  93.4   0.1    3   3232   3516    0    0    0 174.29   87.15   0.00  87.15  79.66  3.06 GHz
15:05:23   6.2   0.0   0.2  93.3   0.2    3   2890   2806    0    0    0 174.88   87.44   0.00  87.44  80.00  3.01 GHz
15:05:23   6.2   0.0   0.1  93.5   0.1    3   2944   2776    0    0    0 174.75   87.38   0.00  87.38  79.99  2.99 GHz
15:05:24   6.3   0.0   0.2  93.4   0.2    3   2884   2738    0    0    0 172.24   86.12   0.00  86.12  78.64  3.07 GHz
15:05:24   6.3   0.0   0.1  93.5   0.1    3   2912   2768    0    0    0 174.55   87.27   0.00  87.27  79.84  3.03 GHz
15:05:25   6.2   0.0   0.3  93.3   0.1    3   3026   2814    0    0    0 173.61   86.81   0.00  86.81  79.44  3.04 GHz
15:05:25   6.3   0.0   0.2  93.3   0.2    3   2964   2820    0    0    0 174.41   87.21   0.00  87.21  79.80  3.04 GHz
15:05:26   6.1   0.0   0.3  93.4   0.2    3   2888   2798    0    0    0 175.23   87.62   0.00  87.62  80.19  3.00 GHz
15:05:26   6.3   0.0   0.3  93.4   0.1    3   2898   2798    0    0    0 174.72   87.36   0.00  87.36  80.04  3.07 GHz
15:05:27   6.3   0.0   0.2  93.2   0.3    3   2896   2812    0    0    0 175.26   87.63   0.00  87.63  80.08  3.05 GHz
15:05:27   6.2   0.0   0.1  93.5   0.1    3   2928   2842    0    0    0 175.01   87.50   0.00  87.50  80.10  3.07 GHz
15:05:28   6.2   0.0   0.2  93.4   0.2    3   2854   2758    0    0    0 175.00   87.50   0.00  87.50  80.17  3.06 GHz
15:05:28   6.2   0.0   0.3  93.3   0.2    3   2938   2778    0    0    0 172.66   86.33   0.00  86.33  78.86  2.97 GHz
15:05:29   6.3   0.0   0.2  93.4   0.1    3   2948   2784    0    0    0 175.10   87.55   0.00  87.55  80.18  3.05 GHz
15:05:29   6.1   0.0   0.3  93.4   0.2    4   2996   2844    0    0    0 172.07   86.04   0.00  86.04  78.67  2.94 GHz
15:05:30   6.2   0.0   0.2  93.4   0.2    4   2816   2748    0    0    0 175.00   87.50   0.00  87.50  80.05  3.05 GHz
15:05:30   6.3   0.0   0.1  93.4   0.1    3   2898   2768    0    0    0 173.87   86.84   0.00  87.03  79.68  3.06 GHz
15:05:31   6.2   0.0   0.2  93.4   0.2    3   2856   2784    0    0    0 175.00   87.59   0.00  87.41  80.05  2.99 GHz
15:05:31   6.2   0.0   0.3  93.3   0.2    3   2986   2796    0    0    0 172.49   86.24   0.00  86.24  78.79  3.04 GHz
15:05:32   6.1   0.0   0.3  93.4   0.3    3   2868   2786    0    0    0 174.30   87.15   0.00  87.15  79.75  3.06 GHz
15:05:32   6.3   0.0   0.1  93.4   0.3    3   2976   2834    0    0    0 175.38   87.69   0.00  87.69  80.14  3.05 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
15:05:33   6.2   0.0   0.3  93.4   0.1    3   2942   2838    0    0    0 175.37   87.68   0.00  87.68  80.25  3.06 GHz
15:05:33   6.2   0.0   0.2  93.3   0.2    4   2926   2910    0    0    0 174.50   87.25   0.00  87.25  79.92  3.01 GHz
15:05:34   6.3   0.0   0.3  93.3   0.2    3   2836   2844    0    0    0 174.94   87.47   0.00  87.47  80.03  3.05 GHz
15:05:34   6.2   0.0   0.2  93.5   0.1    3   2900   2894    0    0    0 175.02   87.51   0.00  87.51  80.13  3.19 GHz
15:05:35   6.3   0.0   0.3  93.2   0.2    3   2960   2936    0    0    0 174.86   87.43   0.00  87.43  80.08  3.03 GHz
15:05:35   6.2   0.0   0.2  93.4   0.2    3   3024   2930    0    0    0 174.65   87.32   0.00  87.32  79.87  3.15 GHz
15:05:36   6.3   0.0   0.2  93.3   0.1    4   2872   2898    0    0    0 175.04   87.52   0.00  87.52  80.17  3.07 GHz
15:05:36   6.3   0.0   0.1  93.4   0.2    3   2922   2884    0    0    1 174.29   87.15   0.00  87.15  80.12  3.05 GHz
15:05:37   6.3   0.0   0.3  93.2   0.3    3   2942   2850    0    0    0 176.03   88.02   0.00  88.02  80.23  3.10 GHz
15:05:37   6.2   0.0   0.3  93.2   0.2    3   3488   3038    1    0    0 174.34   87.17   0.00  87.17  79.74  3.18 GHz
15:05:38   6.1   0.0   0.4  92.7   0.7    3   3232   4320    0    0    0 173.86   86.93   0.00  86.93  79.39  3.11 GHz
15:05:38   6.2   0.0   0.3  93.4   0.1    3   3250   3056    0    0    0 174.67   87.34   0.00  87.34  79.89  3.11 GHz
15:05:39   6.2   0.0   0.2  93.5   0.1    3   3740   3048    0    0    0 174.27   87.13   0.00  87.13  79.75  2.99 GHz
15:05:39   6.1   0.0   0.3  93.4   0.3    3   2970   2870    0    0    0 173.73   86.77   0.00  86.96  79.58  3.00 GHz
15:05:40   6.2   0.0   0.3  93.2   0.2    3   2820   2862    0    0    0 175.34   87.77   0.00  87.57  80.15  3.05 GHz
15:05:40   6.3   0.0   0.3  93.4   0.1    4   2960   2892    0    0    0 175.43   87.72   0.00  87.72  80.22  3.06 GHz
15:05:41   6.2   0.0   0.2  93.3   0.3    3   3004   2908    0    0    0 174.35   87.18   0.00  87.18  79.83  3.00 GHz
15:05:41   6.3   0.0   0.1  93.2   0.3    3   2940   2880    0    0    0 174.67   87.34   0.00  87.34  79.96  2.99 GHz
15:05:42   6.2   0.0   0.2  93.1   0.5    3   2860   2838    0    0    0 172.64   86.32   0.00  86.32  78.88  3.05 GHz
15:05:42   6.3   0.0   0.2  93.3   0.2    3   2916   2840    0    0    0 173.48   86.74   0.00  86.74  79.46  3.03 GHz
15:05:43   6.3   0.0   0.6  92.3   0.8    3   3544   5410    0    0    0 172.72   86.36   0.00  86.36  78.76  3.09 GHz
15:05:43   6.5   0.0   0.6  91.2   1.6    3   3742   7660    0    0    0 167.63   83.81   0.00  83.81  75.94  3.06 GHz
15:05:44   6.4   0.0   0.2  93.1   0.2    3   2852   2710    0    0    0 172.22   86.11   0.00  86.11  78.72  3.03 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
15:05:44   6.4   0.0   0.2  93.2   0.3    3   2962   2742    0    0    0 172.03   86.01   0.00  86.01  78.66  3.09 GHz
15:05:45   6.7   0.0   0.2  92.9   0.2    3   2962   2724    0    0    0 173.22   86.61   0.00  86.61  79.19  2.95 GHz
15:05:45   6.2   0.0   0.3  93.3   0.2    3   3032   2776    0    0    0 172.62   86.31   0.00  86.31  78.90  3.11 GHz
15:05:46   6.3   0.0   0.2  93.3   0.1    3   2878   2676    0    0    0 172.79   86.40   0.00  86.40  78.91  3.11 GHz
15:05:46   6.2   0.0   0.2  93.3   0.2    3   2954   2708    0    0    0 168.87   84.43   0.00  84.43  77.00  2.93 GHz
15:05:47   6.2   0.0   0.1  93.3   0.4    3   2844   2622    0    0    0 169.07   84.53   0.00  84.53  77.00  3.07 GHz
15:05:47   6.3   0.0   0.2  93.4   0.1    3   2964   2846    0    0    0 171.21   85.60   0.00  85.60  78.33  3.04 GHz
15:05:48   6.2   0.0   0.2  93.3   0.2    3   2888   2888    0    0    0 170.32   85.16   0.00  85.16  77.81  3.05 GHz
15:05:48   6.3   0.0   0.3  93.0   0.3    3   3006   4394    0    0    0 169.64   84.72   0.00  84.92  77.27  3.03 GHz
15:05:49   6.4   0.0   0.1  93.4   0.1    3   2960   2884    0    0    0 171.06   85.63   0.00  85.43  78.17  3.04 GHz
15:05:49   6.2   0.0   0.2  93.2   0.2    3   2934   2896    0    0    0 172.91   86.45   0.00  86.45  79.07  3.11 GHz
15:05:50   6.3   0.0   0.2  93.4   0.1    3   2844   2836    0    0    0 173.54   86.77   0.00  86.77  79.44  3.11 GHz
15:05:50   6.3   0.0   0.2  93.4   0.2    3   2932   2842    0    0    0 173.46   86.73   0.00  86.73  79.42  3.02 GHz
15:05:51   6.2   0.0   0.2  93.4   0.1    3   2868   2818    0    0    0 173.55   86.77   0.00  86.77  79.39  3.04 GHz
15:05:51   6.3   0.0   0.2  93.4   0.2    3   3006   2804    0    0    0 173.71   86.86   0.00  86.86  79.55  3.05 GHz
15:05:52   6.4   0.0   0.2  93.2   0.2    3   2904   2690    0    0    0 174.65   87.33   0.00  87.33  79.89  2.88 GHz
15:05:52   6.2   0.0   0.3  93.5   0.1    3   2942   2716    0    0    0 174.57   87.28   0.00  87.28  79.76  3.18 GHz
15:05:53   6.2   0.0   0.1  93.6   0.1    3   2982   2816    0    0    1 174.17   87.09   0.00  87.09  79.80  3.00 GHz
15:05:53   6.3   0.0   0.3  93.0   0.4    3   3010   4156    0    0    0 173.58   86.79   0.00  86.79  79.21  3.00 GHz
15:05:54   6.3   0.0   0.1  93.6   0.1    3   3404   3094    1    0    0 169.66   84.83   0.00  84.83  77.49  3.04 GHz
15:05:54   6.2   0.0   0.3  93.2   0.2    3   3292   2978    0    0    0 168.61   84.30   0.00  84.30  76.99  2.91 GHz
15:05:55   6.3   0.0   0.1  93.4   0.1    3   3216   2852    0    0    0 159.10   79.55   0.00  79.55  72.15  2.96 GHz
15:05:55   3.7   0.0   0.4  95.7   0.2    2   3732   2914    0    0    1 133.31   66.65   0.00  66.65  59.13  2.92 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
15:05:56   2.8   0.0   0.4  96.6   0.2    1   7904   4916    0    0    0 114.21   57.10   0.00  57.10  49.32  2.95 GHz
15:05:56   2.8   0.0   0.4  96.7   0.1    2   7404   4460    0    0    0 120.72   60.36   0.00  60.36  52.50  3.07 GHz
15:05:57   2.7   0.0   0.6  96.4   0.2    2   7928   5070    0    0    0 117.94   58.97   0.00  58.97  51.16  2.90 GHz
15:05:57   2.8   0.0   0.4  96.7   0.2    2   7478   4780    0    0    0 118.53   59.26   0.00  59.26  51.43  2.94 GHz
15:05:58   2.8   0.0   0.6  96.4   0.2    3   6992   4642    0    0    0 119.56   59.78   0.00  59.78  51.96  3.08 GHz
15:05:58   2.9   0.0   0.4  96.2   0.5    2  10014   5680    0    0    0 119.54   59.71   0.00  59.83  51.98  2.80 GHz
15:05:59   2.7   0.0   0.4  96.7   0.2    2   7332   4582    0    0    0 114.31   57.22   0.00  57.09  49.33  3.03 GHz
15:05:59   2.6   0.0   0.4  96.8   0.2    2   7574   4776    0    0    0 115.44   57.72   0.00  57.72  49.90  3.01 GHz
15:06:00   1.8   0.0   0.9  96.4   0.9    3  19602  13014    0    0    0 100.34   50.17   0.00  50.17  42.20  2.98 GHz
15:06:00   0.3   0.0   0.8  99.0   0.0    2   3812   2622    0    0    0  35.87   17.92   0.00  17.94  10.67  2.83 GHz
15:06:01   0.2   0.0   0.2  99.4   0.3    1   3366   2412    0    0    0  18.49    9.25   0.00   9.23   2.07  2.77 GHz
15:06:01   4.9   0.0   0.4  94.6   0.1    3   2626   2246    3    0    3 136.29   68.15   0.00  68.15  60.67  3.09 GHz
15:06:02   6.2   0.0   0.1  93.6   0.1    3   2144   2276    0    0    0 170.37   85.19   0.00  85.19  77.76  3.07 GHz
15:06:02   6.3   0.0   0.1  93.4   0.3    3   1912   2142    0    0    0 171.90   85.95   0.00  85.95  78.42  2.98 GHz
15:06:03   6.3   0.0   0.1  93.5   0.1    3   1820   2118    0    0    0 172.17   86.08   0.00  86.08  78.58  3.20 GHz
15:06:03   6.1   0.0   0.1  93.7   0.1    3   1888   2128    0    0    0 171.61   85.81   0.00  85.81  78.39  3.09 GHz
15:06:04   6.2   0.0   0.1  93.4   0.3    4   1862   2122    0    0    0 172.01   86.01   0.00  86.01  78.50  3.18 GHz
15:06:04   6.3   0.0   0.1  93.5   0.1    3   2072   2176    0    0    0 172.25   86.12   0.00  86.12  78.63  3.07 GHz
15:06:05   6.3   0.0   0.1  93.4   0.3    3   1988   2160    0    0    0 172.09   86.04   0.00  86.04  78.61  2.91 GHz
15:06:05   6.1   0.0   0.2  93.6   0.1    3   1944   2126    0    0    0 170.87   85.43   0.00  85.43  77.87  3.11 GHz
15:06:06   6.3   0.0   0.1  93.5   0.2    4   1946   2134    0    0    0 172.32   86.16   0.00  86.16  78.70  3.07 GHz
15:06:06   6.1   0.0   0.2  93.5   0.2    3   1942   2138    0    0    0 172.10   86.05   0.00  86.05  78.56  3.08 GHz
15:06:07   6.2   0.0   0.1  93.6   0.2    3   1804   2094    0    0    0 172.00   86.00   0.00  86.00  78.45  3.10 GHz
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   core  CPU Freq
15:06:07   6.3   0.0   0.1  93.5   0.1    3   1930   2130    0    0    0 171.56   85.78   0.00  85.78  78.36  3.02 GHz
15:06:08   6.2   0.0   0.1  93.5   0.2    3   1850   2102    0    0    0 172.34   86.17   0.00  86.17  78.67  3.11 GHz
15:06:08   6.2   0.0   0.1  93.6   0.2    3   1902   2092    0    0    0 172.02   86.01   0.00  86.01  78.49  3.09 GHz
15:06:09   6.2   0.0   0.2  93.6   0.1    3   1948   2302    0    0    0 172.04   86.02   0.00  86.02  78.50  3.12 GHz
15:06:09   6.2   0.0   0.2  93.4   0.3    3   2574   2102    0    0    1 171.12   85.56   0.00  85.56  77.96  3.11 GHz
15:06:10   6.3   0.0   0.1  93.4   0.3    3   2398   2348    1    0    0 172.56   86.28   0.00  86.28  78.76  3.08 GHz
15:06:10   6.2   0.0   0.1  93.5   0.2    3   2264   2216    0    0    0 172.48   86.24   0.00  86.24  78.70  3.12 GHz
15:06:11   6.1   0.0   0.2  93.5   0.1    3   2188   2306    0    0    0 172.32   86.16   0.00  86.16  78.63  3.11 GHz
15:06:11   6.3   0.0   0.1  93.6   0.1    3   2216   2254    0    0    0 171.42   85.71   0.00  85.71  78.27  3.16 GHz
15:06:12   6.1   0.0   0.2  93.4   0.3    3   1868   1964    0    0    0 171.74   85.87   0.00  85.87  78.38  3.16 GHz
15:06:12   6.2   0.0   0.1  93.6   0.1    3   1922   1960    0    0    0 172.93   86.47   0.00  86.47  79.00  3.05 GHz
15:06:13   6.0   0.0   0.3  93.6   0.1    3   2136   2212    0    0    0 172.39   86.20   0.00  86.20  78.82  3.08 GHz
15:06:13   6.1   0.0   0.3  93.4   0.3    4   1942   2106    0    0    0 172.38   86.19   0.00  86.19  78.75  3.07 GHz
15:06:14   6.1   0.0   0.3  93.5   0.1    3   1822   2060    0    0    0 172.80   86.40   0.00  86.40  79.02  3.10 GHz
15:06:14   3.2   0.0   0.8  94.6   1.4    2  84228  36962    0    0    1 136.48   68.24   0.00  68.24  60.44  2.77 GHz
15:06:15   2.4   0.0   0.6  94.1   2.9    2   8208   4504    0    0    0 117.91   58.95   0.00  58.95  51.07  3.02 GHz
15:06:15   2.8   0.0   0.4  96.6   0.2    2   6148   3926    0    0    0 118.11   59.05   0.00  59.05  51.24  3.03 GHz
15:06:16   4.4   0.0   0.7  94.6   0.4    3  18228   9864    2    0    0 145.65   72.82   0.00  72.82  65.11  2.82 GHz
15:06:16   6.2   0.0   0.3  93.4   0.1    4   3354   2898    0    0    0 171.03   85.52   0.00  85.52  78.06  3.10 GHz
